2.02305E+19,长安,逸动,2021款 PLUS 蓝鲸NE 1.4T GDI DCT尊贵型,汽车4月21日去4s做检查发现变速箱异响问题 更换一个变速箱后异响仍然存在 接着本人要求继续更换 但是他们一直拖着要等厂家回复 不愿更换变速箱 检查不出故障还要给我换件排查故障 没有技术人员检测 只会盲目换件,"服务态度
不解决问题",2023/5/23
2.02305E+19,起亚,起亚K5,2020款 380T GT-Line 尊贵科技版,厂家和4S店相互推卸责任，还是没给出处理意见,"发动机
异响",2023/5/22
2.02305E+19,长安,长安CS75,2021款 荣耀百万版 280T 手动精英型,质量问题，一万多公里就出现严重的怠速抖动，缸体失火严重，修发动机就是说明质量问题，要求换，,"发动机
抖动",2023/5/22
2.02305E+19,路虎,揽胜星脉,2023款 250PS,新车交付漏油，不给退换新车，一开始不承认，反反复复多次检查依旧漏油。,"发动机
漏机油",2023/5/22
2.02305E+19,比亚迪,汉,2020款 EV 四驱高性能版旗舰型,引擎盖 侧裙 装配严重不均匀,"车身
其他",2023/5/22
2.02305E+19,埃安,AION S,2020款 魅 630 安全智驾版,"我这款车标注是510km续航，但是现在续航行驶1公里差不多要掉1.8公里续航，严重和车辆标注续航不符。在4S店有过反馈，第二天4S店工作人员和我一起进行车辆路试，车辆是店里工作人员开，低速+高速总共行驶才284公里（详细数据见上传的图片），高速平均时速也只在100km，空调为3档，温度22度。路测之前车辆是充了100%的电，也就是车辆续航显示足足510km。然后最后的数据低速+高速才行驶了284km，续航严重虚标。我也问过好几个不同品牌和同品牌以及同品牌型号的新能车主，他们的车辆续航压根比我这个好。
投诉：车辆标明是：510km续航，实际才行驶了284km，续航严重虚标
诉求：在高速行驶100-110km每小时。正常开空调，行驶要在350km左右。
声","动力电池及电源管理系统
续航里程不准",2023/5/22
2.02305E+19,比亚迪,海豹,2022款 700km 长续航后驱版,副驾座椅底部生锈，副驾车门正常力道关不牢，相同力道其他三扇车门正常。主驾座椅每个月偶尔出现几次熄火打开车门时迎宾座椅倒退到最后方。下雨时360影像后置摄像头必沾雨水模糊一片。前档车灯处缝隙太大，下雨天出现雨水泪痕,"车身
锈蚀",2023/5/22
2.02305E+19,奥迪,奥迪Q5L,2021款 40 TFSI 豪华动感型,4月20日上牌至4月26日，有出现几次，查阅手册之类，27号早上出现5个故障灯亮起，稳定控制系统、胎压故障，驻车制动故障，车辆启动系统故障，预警保护 5月11号又出现同样的问题，5月13号换电脑控制板，5月17日全部同样故障灯全部亮起 迟迟不给解决,"发动机
故障灯亮",2023/5/22
2.02305E+19,本田,飞度,2016款 1.5L SES CVT时尚天窗版,本人车辆 常规保养 发现变速箱与发动机连接处有大量油渍，经广汽本田售后专业人员检测，变速箱油封 曲轴箱油封损坏 需要更换 费用接近两千， 上网发现本田旗下 搭载同款变速箱的众多车型都有此现象，纯属产品质量缺陷，希望本田厂家能够召回维修！,"传动系
漏油",2023/5/22
2.02305E+19,比亚迪,秦PLUS,2021款 DM-i 120KM 旗舰型,踩油门，只听到发动机啸叫，动力没有。加油表显续航里程700公里，实际打折为500公里左右,"电力驱动系统
动力不足",2023/5/22
2.02305E+19,斯柯达,明锐,2016款 1.6L 手动智行版,车顶部天窗的u形板脱胶变形翘起，无外力情况下发生，一是大概率后期会漏水，二是影响美观，车顶外部件。我看到有相同问题的斯柯达车友投诉同样问题，这是厂家设计，质量上的问题。别的品牌不存在这样问题，希望厂家给予免费解决，并完善自己的产品。,"车身
部件开裂",2023/5/22
2.02305E+19,埃安,AION LX,2020款 80 智尊版,"车型为22款埃安LX PLUS质量问题为左右大灯间隙不一致，左右叶子板边缘处不规整
车辆左侧大灯右侧大灯与前保险杠间隙不一致，右侧大灯与保险杠间隙明显过大。又前大灯与叶子板相邻处叶子板边缘出现明显缺损，与左侧缺损程度不一致，不知道是生产工艺的问题还是后期有过相关的维修导致车身边缘处缺损","车身
其他",2023/5/22
2.02305E+19,广汽传祺,传祺GS5,2019款 270T 自动豪华版,去4s检查时认为无问题，未于彻底检修，现在转向系统卡滞、意向严重，电子助力功能缺失，影响驾驶安全,"转向系
卡滞",2023/5/22
2.02305E+19,福特,蒙迪欧,2013款 1.5L GTDi180时尚型,厂家及4S店未积极主动联系解决,"发动机
漏机油",2023/5/22
2.02305E+19,标致,标致408,2014款 1.8L 自动豪华版,接待专员描述，在该店做漆面，可防止车漆下的车辆金属部分生锈。但是，才过3个月，外壳漆掉落，里面锈迹斑斑，严重欺骗消费者,"销售欺诈
与宣传不符",2023/5/22
2.02305E+19,大众,帕萨特,2022款 330TSI 豪华版,买车后更换减震，更换完没几天后挡风下未安装什么板，持续异响中,"悬架系
异响",2023/5/22
2.02305E+19,沃尔沃,沃尔沃XC60,2022款 B5 四驱智逸豪华版,"#汽车# VOLVO沃尔沃真的安全吗？
因为行业内标签“安全”二字，23年初新购沃尔沃XC60，正是因为车辆的安全，故很放心的带着两个小孩从四川来往湖北。路途中发生的事情另人大跌眼镜。
VOLVO沃尔沃宣传的“城市安全”，常规功能主动刹车，主动避障。更何况我是开启ACC L2状态，内部转向，刹车，避障机器是可以完全操控的。
可是，事情发生了转折，在开启ACC L2辅助驾驶状态下，功能不起作用导致了事故。
新车刚使用3个月，并且车里还有2个小孩均受伤，最小的1岁。
得到沃尔沃的经销商回复：
根据碰撞前5秒的数据分析显示：领航辅助功能处于开启状态，发生碰撞的时速为75公里/小时，ACC L2处于开启状态刹车未起作用是因为漂了几滴小雨，事发路上有大雾，拒绝承担任何责任。
这么大个车，安全事故责任这么重大，你们的功能说起作用就起作用，说不起作用就不起作用，一切根据外部因素来决定吗？
2023年5月5号开始联系沃尔沃VOLVO厂家，至今17天没有任何厂家人员联系我，拒不回应，不处理。
图三事发后交警现场路面都没有湿，下午3点哪里来的大雾？你们这样扭曲事实天理何在。","附加设备
其他",2023/5/22
2.02305E+19,哈弗,哈弗大狗,2021款 2.0T DCT四驱中华田园犬版,车辆副驾驶坐人未系安全带仪表时有显示时无显示,"气囊和安全带
其他",2023/5/22
2.02305E+19,福特,蒙迪欧-致胜,2011款 2.0L GTDi200时尚型,厂家只是电话咨询了哪个城市，安排经销商电联，经销商反馈要收费，这就投诉处理完成了？还让我自己联系买车的4s店去处理，我这车子能开高速吗？这种处理方式跟没处理有区别吗？福特难道躺平了吗,"车身
其他",2023/5/22
2.02305E+19,福特,翼虎,2013款 2.0L GTDi 四驱尊贵型,4月15日，车辆行使过程中车道保持系统故障报警，方向盘突然失去助力，无法转动！ 4月16日，投诉人自费检查解决故障！是电瓶给转向系统供电元器件损坏导致无法供电，转向系统丧失助力。4月19日，厂家2次委托4S店沟通，承认存在此类故障，提出更换保险元器件即可恢复正常，但不保证此类故障不再次发生。4月26日厂家电话回复，表示可以承担投诉人已支付的600元检查费用，但厂家不保证此类安全故障不再发生，协商未果。5月16日，厂家回复投诉已处理完，但对安车辆全隐患问题仍不给解决方案，不保证此类安全故障不再发生，并表示之前厂家提出承担600元检查费是通过车辆保养维护消费打折来兑现！！协商未果。5月17日厂家委托经销商联系，仍没有实质进展，没有提出具体解决方案，没有安全保证。然后投诉平台显示“厂家处理完成”！？投诉人再次申明：供电系统故障导致车辆行使中丧失助力是安全隐患问题，并非配件损耗问题，要求厂家根除车辆安全隐患，保证车辆不再发生同类故障，保证投诉人生命财产安全。要求厂家拿出具体解决方案、书面安全保证，否则投诉人会坚持维权投诉。至5月22日未收到厂家任何回馈和处理办法，要求厂家承担企业责任！！！,"转向系
助力消失",2023/5/22
2.02305E+19,比亚迪,汉,2022款 DM-i 121KM 尊享型,"1、购车时销售保证近期不会降价出新款，买完没几天就降价出新款
2、购车时收取服务费1000元，声称上牌服务费，上牌时全程我自己一人操作并没有工作人员前来服务，变相加价
3、4S与保险公司勾结售卖高额保险费用，4S点从中获取高额保险返利","销售欺诈
变更价格",2023/5/22
2.02305E+19,雪铁龙,凡尔赛C5 X,2021款 1.6T 势不凡,车身抖动厂家反馈后电话联系客服服务态度差，对问题解决推诿，对产品比对要求只能和雪铁龙产品对比不能与市场同价位、同定位产品比较，对产品质量问题不予正面回答和解释。,"服务态度
互相推诿",2023/5/22
2.02305E+19,雪铁龙,凡尔赛C5 X,2021款 1.6T 势不凡,"1、怠速车身抖动，门板、扶手箱感受明显。
2、水泥路面及不平整沥青路面中控异响。","车身
抖动",2023/5/22
2.02305E+19,深蓝汽车,深蓝SL03,2022款 1.5L 1200增程版,"你好，我需要投诉深蓝汽车两点：
1、当我买车的时候（今年3月18号），官方出了一个活动，说是可以通过邀请朋友购车即可获得1000元的商城券，然后我邀请了朋友进行购车且提车了，他们的服务人员打电话亲口对我说我邀请车主购车成功，将会给我发放1000元商城券（大概是3月底，27~29号左右的致电）。结果等了1个多月之后都没有兑现给我，后来他们客服对我解释说我朋友不是激活客户所以我无法获得这个1000元商城券。可是当时是他们的客服打电话亲口给我说我是有这个1000商城券的，结果现在又找理由说我不符合条件，所以这是赤裸裸的销售服务欺诈行为！！而且他们态度敷衍，后面都没有任何的反馈给我！！
2、我在5月19号在他们深蓝商城买了一对价值198元的汽车头枕，结果他们发货过来的是非常差质量的头枕，非常地不舒服，结果他们的商城app里没有任何的退货申请按钮，让我没有办法申请退换货，然后我同时打了他们的客服电话951998以及深蓝app客服人员反馈这个事情，一直都没有人来联系我相关的事宜，这也是一个销售服务欺诈问题，特来中汽网进行以上关于深蓝汽车的投诉！希望能帮忙进行相关的记录和投诉监督！","销售欺诈
与宣传不符",2023/5/22
2.02305E+19,福田,奥铃捷运,2017款 EV 基本型,车辆半年时间出现发动机缸体故障，并且多次维修，在保修期内出现质量问题，托延到超出保修期不给保修！,"发动机
异响",2023/5/22
2.02305E+19,领克,领克01,2018款 2.0T 两驱型+版,从提车到现在没几天是无故障运行的，倒车影像、安全气囊、空调、三个摇窗机，每一次都是好几次才能处理好。本次故障是仪表损坏不显示，检查后声称需要更换，但以保养项目不全为理由拒绝索赔，但实际上在五年时间内，一直是按照要求在4s店进行了每一次保养，票据齐全,"电气设备
其他",2023/5/22
2.02305E+19,哪吒汽车,哪吒N01,2019款 380e,哪吒N01空调无法调整出风方向，首次出现是2021年8月，质保期内免费更换，2023年5月13日再次出现故障，无法改变风口方向,"附加设备
其他",2023/5/22
2.02305E+19,奔驰,奔驰E级,2022款 改款三 E 300 L 运动时尚型,轮毂莫名爆开，轮胎完好无损，车主在市区道路行驶，无碾压任何异物，明显的车子质量问题！,"轮胎和车轮
轮毂开裂",2023/5/22
2.02305E+19,奇瑞,瑞虎8 PLUS,2021款 290TGDI DCT豪享版,车辆刹车异响，刹车声像大货车刹车那种滋滋响，去店里处理了2次没有找出问题，刹车片异常磨损。,"制动系
异响",2023/5/22
2.02305E+19,海马,海马S5,2018款 1.5T 手动豪华型,发动机故障灯亮时发动机无发起动开到其他品牌服务店检测是气门进气vvt故障。联系了厂家售后服务店处理站在车子都过三包了请厂家给个说发,"发动机
故障灯亮",2023/5/22
2.02305E+19,三菱,欧蓝德,2019款 2.4L 四驱致享版 5座 国V,车辆于2020年9月购买，行驶27000公里，在保修期内，车辆行驶中车辆出现异响，4s店检测后，表示轴承出现问题，并表示不确定所需更换新轴承具体到货时间，让客户继续驾驶出现问题的车辆，已严重影响使用。,"传动系
异响",2023/5/22
2.02305E+19,奇瑞,瑞虎8 PLUS,2021款 290TGDI DCT豪耀版,车辆自动驻车功能失效，引起溜车造成事故，4s店解释因未关驾驶员一侧车门导致未激活自动驻车功能，但车辆使用说明书未标注该事项，需要厂家做出合理解释并进行合理赔偿,"制动系
其他",2023/5/22
2.02305E+19,丰田,凌放HARRIER,2022款 2.0L CVT两驱豪华版,本人自2022年四月购入这辆丰田汽车起，用车一个月 主驾驶玻璃升降抖动异常！去4S站，接待人员告知都这样，通病，换了一个主驾驶玻璃导槽，问题未解决，又更换主驾驶玻璃升降开关，这之后问题解决了， 用了将近一年的时间2023-4月 这个问题又出现了 主驾驶+副驾驶 玻璃下降时抖动+异响 订货更换主副驾驶升降器， 这次使用时间短了 仅仅十多天的时间 问题再一次开始了 主驾驶升降抖动异响， 再次到店解决 店内告知 正常情况 无需任何维修，开着行了。 让我疑惑的是，1更换完毕后的效果跟现在大相径庭，为何能说是正常， 2正常现象为何4月份进展检查要给我更换， 店里现在言行不一，让我很难信服。 多次进店让车主身心疲惫。希望有关部门和厂家重视起来，抓紧给我解决问题,"电气设备
其他",2023/5/22
2.02305E+19,凯迪拉克,凯迪拉克XTS,2018款 28T 豪华型,我的汽车早在3年前就出现了中控屏黑屏的情况，但是又经常可以恢复正常，一直到今年2月底，中控屏四角出现了不同大小的裂纹，触摸非常不灵敏，勉强还能使用。我找了很多修理厂问了情况，他们说凯迪拉克的车子中控屏都有这种现象。我以前跑了25万公里的斯柯达也没有出现中控屏问题，试问不到5公里的车子就出现中控屏问题，我还能再买凯迪拉克的原装中控屏吗？,"电气设备
中控黑屏",2023/5/22
2.02305E+19,标致,标致2008,2016款 230THP 自动时尚版,对于4S店处理意见，我坚决不同意，我的车2023年3月13日维修发动机已经承担一半费用了，4月8日拿回车，5月3日上高速，又提示发动机故障，现在说我的涡轮增压电子阀坏了，又要承担一半费用，请问神龙汽车有限公司和4S店你们是怎么给我维修发动机的。投诉后你们就是一直的推卸责任，你们就是这样糊弄消费者的吗，你们标致车企的信誉又在哪呀？我们政府相关主管部门是怎么监管的，消费者的权益到底谁给维护，怎么维护。,"发动机
故障灯亮",2023/5/22
2.02305E+19,比亚迪,汉,2022款 DM-i 121KM 尊荣型,"1.新款出来增加了配置，价格大幅下调。
2.新车音响有问题，多次去了售后更换功放问题消失，但是，换下来的配件为旧配件，上面的二维码条码都是撕毁的。严重怀疑其他的配件会不会和功放一样
3.底盘掉螺丝
4.快速打方向，有很大呜呜呜呜呜响声","转向系
异响",2023/5/22
2.02305E+19,本田,本田CR-V,2019款 240TURBO CVT两驱风尚版 国VI,21年六月被后方车辆撞击后 到冠松本田罗山路1589号进行维修定损维修21000元，23年4月想换车 多次被车商或维修店告知车上有非原厂件 于是在当月到该店进行核对沟通，沟通下来 确认有定损配件不换（后备箱举升门锁）外采件替代原厂件（前保险杠）后于厂家和店家多次沟通无结果，在此投诉希望早日得到解决,"车身
其他",2023/5/22
2.02305E+19,比亚迪,唐新能源,2021款 DM-i 112KM 尊荣型,2022年7月27日购买方王会庆当日在出售方天津市西青区大寺镇大寺国际汽车园储华道20号-3天津市盛世新景汽车销售有限公司比亚迪4S店购买比亚迪牌唐DMI尊荣版112KM山脉灰，购买方支付金额216800元。出售方销售人员姓名刘红亮车架号：LC0C74C4XN0186691。2022年8月11日购买方发现该车辆右后门出现关门后关不严有突出缝隙问题，购买方于2022年8月14日去找出售方当日处理方法调节车辆C柱中间部位的锁牙螺丝，经过出售方师傅调节后该门在正常关门情况下仍然上方缝隙向里面下方缝隙向外突出的问题，给出的建议是需要调节门和车辆B柱下方的大螺丝这样操作会造成车辆二手价格贬值大概在6000-7000左右，出售方相关工作人员也不建议调整，建议就这样使用。即使操作调整也不能完全保证能调到位可能存在该门板材有变形走形的问题这样的情况以后有可能会出现胶条不匀称封闭不严漏水、车门下沉开关门不好开关等相关安全问题。２.购买方困惑苦恼：不处理就面临长期看着该车门上面门缝向里下边门缝向外的困惑，处理该车辆门缝隙问题会贬值同时也会给购买方带来心理上的创伤毕竟买的是新车。,"车身
其他",2023/5/22
2.02305E+19,比亚迪,秦新能源,2015款 1.5T 双冠旗舰版,2023年5月11在比亚迪迪致申请电池质保通过后、迪致4S店在拆卸电池时将旧电池损坏、然后诬陷我曾经自己修过电池、拒绝更换新电池、旧电池损坏后也不能安装回车辆了、车辆在店里以前放了一周了、店里套路我自己花钱换电池、,"动力电池及电源管理系统
动力电池组故障",2023/5/22
2.02305E+19,魏牌,拿铁DHT-PHEV,2022款 1.5T 两驱超大杯,1.新车提车未超过24小时，发现车漆50%以上有树胶或者其他不明液体敷着车身，但车机盖和车顶位置腐蚀严重，抛光不能祛除。2.安装充电桩师傅对车辆追尾。现在厂家和4s店拖延不积极处理。,"车身
锈蚀",2023/5/22
2.02305E+19,路虎,路虎卫士,2010款 冰·火限量版,"前言：车型是2023款路虎卫士110，但是贵网站显示不了路虎卫士的新系列车型，又必须要选择一个，所以只能随便选择一个车型。
具体车型问题：
1、发现盘锁死一次；
2、仪表屏幕黑屏2次；
3、分区空调并非分区，前后空调风量都是统一调整的；
4、发动机故障报错，多次；
5、车自带etc，无法连接，找4s店，暂无法解决；
6、系统帐号设置，找4s店多次，无法解决；
7、漏冷却液，两千多公里的时候，冷却液报警，发现冷却液没了，此后七八百公里就“漏”完，400多公里的时候，两三百公里冷却液就没了
以上均和4s店多次沟通，包括电话、微信、到店多次沟通","发动机
其他",2023/5/22
2.02305E+19,吉利汽车,博越,2020款 1.5TD 自动智联PRO,车顶漏水，有快一年了,"车身
漏水",2023/5/22
2.02305E+19,本田,本田CR-V,2021款 锐·混动 2.0L 两驱净行版,车窗半开，行驶车身异响，关车门异响抖动。,"车身
异响",2023/5/22
2.02305E+19,江铃,驭胜S350,2016款 2.0T 自动四驱汽油豪华天窗版5座,本人于2016年11月购买此车，现行驶10.04万公里。新车在购买时防冻液从没保持副水壶标准线内（中间加过多次到两线中间和上线位置，行驶一段时间快速漏到下线约0.8CM处后在极慢的减少。也多次在4S加过防冻液，当时技工回复正常消耗）本车没进行过越野，也从没高温过。在较拥堵道路水温会上到11点位置后风机启动后回到10点位置。2022年10月份检查车量发现副水箱防冻液几乎见底，加了约2L防冻液，行驶约1000公里后减少到副水箱下线约4CM位置，本人进行补充到标准位置。此问题原先以为是副水壶位置渗水，后更换副水壶继续行驶一段里程还是出现副水壶少水情况。针对此事我找到不下5家维修店了解此事，但都没有找到外部水管等接口渗水的地方，发动机内机油也没有变质。2023年年前到黄冈4S店检查，当时的技工检查机油盖说水进发动机了，盖子上有白色的胶状物，此车有发动机进水这种现像，维修要换配件约2W多。本人也一直不相信进水，后将那白色物擦掉观察，目前没有发现白色物。但跑了一定公里数后防冻液还是减少。后又在黄州一家叫艾姆肯的专业连锁维修店（主要是店内有大量维修的发动机）经内视镜说发现二缸有水（检查时间约40-1小时左右，最后看的二缸）。根据以上检查并查看了如车质网，汽车之家等网站发现此发动机和福特的2.0T发动机设计上存在缺陷，缸与缸之前的线条形状水道容易渗水到缸内。因此本人认为发动机进水和设计缺陷有关，在经过江铃客服电话沟通后，由黄冈4S店推荐到武汉检查，检查结果是检查待确定，但在与技工的沟通中了解到此款车有出现渗水情况，主要集中在2和4缸。现要求江铃在此缺陷未造成更大的问题前针对此设计缺陷进行免费更换凸机本人原按前期车友（同样过保）的索赔方案支会3-5000元费用。,"发动机
其他",2023/5/22
2.02305E+19,丰田,卡罗拉,2007款 1.8L 手动GLX-i,购买八九年后车头的皮套开裂，一直裂到现在。,"车身
部件开裂",2023/5/22
2.02305E+19,丰田,普拉多,2018款 3.5L 自动SX,都没联系，怎么是处理完成啊？？？,"销售欺诈
与宣传不符",2023/5/22
2.02305E+19,起亚,智跑,2021款 Ace 1.5T GT Line 超能版,无良厂家从未给我任何回复 ，只是给我打了个电话 询问了具体情况 这就是起亚厂家的处理投诉的方式 靠忽悠 靠糊弄？？？？,"车身
部件开裂",2023/5/22
2.02305E+19,林肯,林肯Z,2022款 i享 尊尚版,一个多月新车，今天早上准备上班，车门无法打开，车灯不亮，车辆无法启动，4S店让搭电，一个多月电瓶就亏电了，我就周末两天没开而已,"电气设备
电池亏电",2023/5/22
2.02305E+19,吉利汽车,缤瑞,2021款 1.4T CVT亚运版,"1.发动机漏油。后来经4s店检测之后，说是胶条老化。请问出厂才两年的车？怎么说男的叫条老话。拆开重新打胶。
2.360倒车影像卡死无显示。说考的数据去厂家一直到现在也没有处理。
3.变速箱故障灯亮。说找不到故障码，不了了之。
4.之前嘉诚已撤网，现在转在厦门合升，也同样没人处理。
5.自首保之后。故障不断。更换过电池主控。线束，现在又出现以上问题没有解决
6.请厂家出来解决。并请车子网帮忙监督。","发动机
异响",2023/5/22
2.02305E+19,丰田,卡罗拉,2021款 1.2T S-CVT精英PLUS版,新车未出4s店，售后检测出质量问题。而且商家一直说是厂家的问题，商家为什么要把故障车当做新车来卖，欺骗消费者，要求商家退款或换车,"附加设备
其他",2023/5/22
2.02305E+19,长安,长安CS75 PLUS,2020款 2.0T 自动领航型,"2020年4月7号买的车
2021年6月份发动机冒蓝烟，机油齿半齿，补机油1升半
2021年8月份换发动机.在鑫汇丰4s店
2023年5月份发动机冒蓝烟，机油不挂齿，补机油2升半
我要求退车，鑫隆汽贸和鑫汇丰4s店，指给我在换发动机","发动机
抖动",2023/5/22
2.02305E+19,奔驰,奔驰E级,2022款 改款三 E 300 L 时尚型,4.30日在滨莱高速主动刹车失灵导致追尾事故，车子未做任何反应，涉嫌虚假宣传，并且没有爆安全气囊，有重大安全隐患,"制动系
刹车失灵",2023/5/22
2.02305E+19,荣威,荣威RX5,2018款 20T 两驱自动豪华版,空调出风口不出风，制冷没有,"传动系
其他",2023/5/22
2.02305E+19,领克,领克09,2021款 2.0T Ultra 六座,领克09EMP远航版，使用电加热空调时，持续出现频率约2220hz的高频蜂鸣式啸叫噪音，类似于耳鸣。迟迟得不到解决,"电气设备
空调异响",2023/5/22
2.02305E+19,别克,君威,2020款 552T 精英型,车窗左右后三角窗胶条及亮条脱胶翘起,"车身
部件开裂",2023/5/22
2.02305E+19,雪佛兰,科沃兹,2020款 325T 自动欣悦版,由于发动机报警，我去了苏州华胜雪佛兰4s店，店家以不在本4s店保养为由，拒绝免费检查，要收费200元，买车时承诺的8年16万公里，发动机变速箱免费维修，沦为一纸空谈。虽然我不经常在4s店保养，但是我也是严格按照厂家规定5000公里保养，有凭据为证。我去了别的品牌4s店，别人免费帮我查了是发动机启动时燃油导轨压力低的代码，是高压油泵的问题，同时我也在车友群询问有同样故障的车友，别人告诉我这个问题是通病，厂家都召回了，免费索赔高压油泵。我要求雪佛兰厂家为我处理，解决我的车辆故障,"发动机
故障灯亮",2023/5/21
2.02305E+19,比亚迪,海豹,2022款 550km 标准续航后驱版尊贵型,新车座椅由于没有防锈处理，出厂就发现底下焊点处生锈，且其他车主的方向盘、后备箱、车轮处等出现生锈，有严重的安全隐患；开空调时车头噪音明显，且出风口时常扫风发出异响；还有前保险杠大灯附近有缝隙，下雨天泥水从前保险杠流出，造成“泪痕满面^现象，明显设计有缺陷,"车身
锈蚀",2023/5/21
2.02305E+19,吉利汽车,嘉际,2019款 1.5TD MHEV DCT臻享型,烂逼车反馈了怎么久一点结果没有开的开的故障灯全亮中控仪表台全部失灵档位失灵烂逼车让咋开么草烂逼车投诉诉没结果4s店4s店不作为就是这样对待客户的草还他妈世界500强我呸投,"人员技术
多次返修",2023/5/21
2.02305E+19,比亚迪,护卫舰07,2023款 DM-i 205KM 旗舰型,我于今年2月26日在比亚迪海洋网郑州利之丰4S店提车。5月1日车辆在外地正常行驶中，仪表盘突然出现红色警示“低压供电系统故障请立即安全停车并联系服务店”，紧急联系当地售后人员并按其指示操作重启后，车辆可正常启动。同时咨询了购车店的技术人员，回复说这种情况“大概率是程序方面的问题”。5月15日车辆再次出现上述红色警示，按前次经历操作后却无法启动。售后维修人员到场检修后仍无法解决问题，遂叫来拖车运送至当地服务店。留店维修至5月19日下午，告知更换了配件“双向车载电源总成”。比亚迪目前的态度是 无法告知故障原因，也无法保障不会出现后续问题。我很害怕，故障出得这样莫名其妙，这车修了还能不能再开？目前所在地离家1800多公里，我一边后怕这车要是早些天趴窝在来时的高速上后果不堪设想，一边远虑要是等几天在回乡的高速上再来这么一次，我全家人都在这车上如何保命？标榜三电系统作为核心竞争力的比亚迪新能源汽车为什么在提车仅两个多月、新车磨合期未过半、正常操作行驶、有油有电的情况下，失速、失动力趴窝在路上，拖车来拖的时候甚至尴尬凄惨到没有电来打开后备箱取出拖车钩！请比亚迪明示故障产生原因、责任认定及进行赔偿。,"动力电池及电源管理系统
行驶中动力消失",2023/5/21
2.02305E+19,比亚迪,汉,2022款 DM-i 121KM 尊贵型,宣传轮胎品牌不符，增配降价,"轮胎和车轮
其他",2023/5/21
2.02305E+19,五菱汽车,宏光MINIEV,2021款 马卡龙臻享款 三元锂,"由于厂家四轮定位数据问题，导致两前轮内侧吃胎严重，造成轮胎损坏。且首次保养及二次保养均在购车4s店进行保养，4s店均未提出轮胎吃胎问题，导致超过厂家质保期。现过了质保期后，4s店提出吃胎，需更换双前轮，但厂家以保质期为由，拒绝处理。
对于我们消费者，且不懂汽车的人来说，我们不可能没事趴地上去检查汽车前轮内侧，这种问题需要由厂家及4s店有强烈的责任心及对消费者负责任的态度去进行检查。但4s店和厂家明知车辆有此问题，但仍避重就轻，保养时不提，等过了质保来提，要消费者自行负责。此种吃相是否太难看了。","轮胎和车轮
吃胎",2023/5/21
2.02305E+19,大众,朗逸,2022款 1.5L 自动舒适版,4s店的维修经理联系让过去一趟，我也过去了，把usb接口给更换成12v电源接口了，说是安卓中控屏给更换成天宝869车机，马上两个月了，一直没有动静，不知道还要等多久才能给彻底解决问题。,"电气设备
其他",2023/5/21
2.02305E+19,广汽传祺,传祺GS8,2020款 390T 四驱至尊版（七座）,"由于系统内无法选择正确车型信息，只能选择了最为接近的四驱至尊版，实际车型应为“第二代GS8 领航 四驱至尊版六座”。
故障描述：
1、提车日期为2022年5月13日，现在行驶里程7162KM，在4S完成首保。
2、2023年4月中旬车辆右前门内音箱喇叭在使用过程中出现“沙沙沙”的声音，2023年4月21日第一次致电广汽传祺4008136666热线反馈问题，随后深圳深港4S店回复建议到店检查故障。
3、2023年5月16日到店检查故障，经排查为“低音扬声器总成”故障，需要订货。
4、2023年5月17日到店更换“低音扬声器总成”，更换后故障依旧，4S店即日向厂家申请订货“高音扬声器总成”。
5、2023年5月20日到店更换“高音扬声器总成”。
6、2023年5月21日故障再次出现。18：19分已致电400热线反馈故障情况，同时表达车辆部件存在严重质量问题，多次维修无法确定故障原因并修复。","电气设备
其他",2023/5/21
2.02305E+19,吉利汽车,博越,2020款 1.8TD DCT两驱智联型4G互联版,启动车子时有 2 秒好像没有机油干响，过了 2 秒以后就好了。用的是 4S 店的专用机滤，美孚机油。一直这样 4S 以前说是正常，现在说 VVT 啥有问题，修理费和材料费自理。,"发动机
异响",2023/5/21
2.02305E+19,别克,英朗,2018款 18T 自动精英型,根本就没有给我解决,"转向系
异响",2023/5/21
2.02305E+19,吉利汽车,星越L,2021款 2.0TD 高功自动四驱旗舰型,"最开始说的车机互联是5G，购车之后变成了4G，
最开始说有灯语，购车之后发现灯语也没了。
纯纯虚假宣传了啊！","电气设备
车载互联故障",2023/5/21
2.02305E+19,日产,逍客,2021款 2.0L CVT豪华版,轮胎磨损严重，4S店让发往济南进行检测，说如果是质量问题，费用不用我出，如果是正常磨损，由我出费用，不知这样合理吗？4S店售后跟我说:凭我多年修车经验，检测结果基本就是:正常磨损。如果真是这样我岂不是自讨苦吃？所以请求帮助。谢谢！,"轮胎和车轮
轮胎偏磨",2023/5/21
2.02305E+19,凯迪拉克,凯迪拉克CT5,2020款 28T 领先运动型,保检期内车辆大灯完好无碰撞维修痕迹大灯进水不亮，要求索赔维修,"车身
部件开裂",2023/5/21
2.02305E+19,本田,LIFE,2021款 1.5L CVT SPO-SS灵动版,厂家服务热线18号电话了解情况后，至今再无人联系。,"发动机
异响",2023/5/21
2.02305E+19,吉利汽车,帝豪,2018款 1.5L 手动向上互联版,买车刚超过4年的时候车门就开始生锈了，店铺已经不开了，厂家说超过3年也不保了，要修只能自己出钱,"车身
锈蚀",2023/5/21
2.02305E+19,本田,型格,2022款 240TURBO CVT豪华版,新车落地一个月，音响完全没有声音，蓝牙没声音 自带互联也没有声音，5月21号早上去4s店弄，什么也没换，弄完下午又不行，又得跑一趟4s店！,"电气设备
其他",2023/5/21
